State,Date,Sales,Category,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,day_of_week,month,week,year,is_holiday
Arizona,2022-10-16,211117837.4,Beverages,220195809.9,222686060.4,199341790.2,212375266.57142857,11742335.227349294,6,10,41,2022,0
Arizona,2022-10-23,206019098.1,Beverages,211117837.4,187226998.1,203135958.2,215059852.2857143,5549941.244034188,6,10,42,2022,0
Arizona,2022-10-30,203716151.3,Beverages,206019098.1,218976018.5,204330836.5,212879871.25714284,6644396.889036859,6,10,43,2022,0
Arizona,2022-11-09,226231108.1,Beverages,203716151.3,218387231.4,232958487.3,214000425.07142857,8205923.507343307,2,11,45,2022,0
Arizona,2022-11-12,200138362.2,Beverages,226231108.1,211204050.2,195652307.2,212419612.5,9754207.464629428,5,11,45,2022,0
Arizona,2022-11-13,209536786.6,Beverages,200138362.2,219518920.5,217866946.6,210993593.37142858,9260518.135105282,6,11,45,2022,0
Arizona,2022-11-20,206468807.0,Beverages,209536786.6,220195809.9,207194455.8,209032592.95714286,8400569.63423947,6,11,46,2022,0
Arizona,2022-11-27,200179529.7,Beverages,206468807.0,211117837.4,221466462.0,207469977.57142857,8947565.197872266,6,11,47,2022,0
Arizona,2022-12-06,228960137.3,Beverages,200179529.7,206019098.1,215137302.1,210747268.8857143,12006185.789202558,1,12,49,2022,0
Arizona,2022-12-18,204225386.7,Beverages,228960137.3,203716151.3,215304100.4,210820016.79999998,11957928.12430358,6,12,50,2022,0
Arizona,2022-12-25,206642209.7,Beverages,204225386.7,226231108.1,219462134.1,208021602.74285713,9858048.814863926,6,12,51,2022,1
Arizona,2023-01-01,188408489.6,Beverages,206642209.7,200138362.2,191822689.7,206345906.65714288,12151541.621770091,6,1,52,2023,0
Arizona,2023-01-15,199308520.6,Beverages,188408489.6,209536786.6,204336119.1,204884725.79999998,12317721.136234602,6,1,2,2023,0
Arizona,2023-01-22,191351463.50000003,Beverages,199308520.6,206468807.0,212352076.00000003,202725105.29999998,13281250.407024393,6,1,3,2023,0
Arizona,2023-01-29,193432651.5,Beverages,191351463.50000003,200179529.7,224705587.3,201761265.55714288,13733878.472503426,6,1,4,2023,0
Arizona,2023-02-04,215603137.5,Beverages,193432651.5,228960137.3,215666630.00000003,199853122.72857141,9644067.596225709,5,2,5,2023,0
Arizona,2023-02-19,200168687.4,Beverages,215603137.5,204225386.7,225961035.4,199273594.25714287,9457626.154635321,6,2,7,2023,0
Arizona,2023-02-26,201565059.0,Beverages,200168687.4,206642209.7,218623208.3,198548287.01428574,8981016.811700776,6,2,8,2023,0
Arizona,2023-03-19,227766017.4,Beverages,201565059.0,188408489.6,213178650.3,204170790.98571426,12996950.916533759,6,3,11,2023,0
Arizona,2023-03-26,207113291.6,Beverages,227766017.4,199308520.6,211959850.9,205285758.27142859,12844187.861859996,6,3,12,2023,0
Arizona,2023-04-16,223021337.40000004,Beverages,207113291.6,191351463.50000003,219329549.1,209810025.9714286,12694763.879151238,6,4,15,2023,0
Arizona,2023-04-23,220557322.8,Beverages,223021337.40000004,193432651.5,220700930.1,213684979.01428574,10871379.448181035,6,4,16,2023,0
Arizona,2023-04-30,231156458.4,Beverages,220557322.8,215603137.5,215522849.1,215906882.0,12754977.044547707,6,4,17,2023,0
Arizona,2023-05-02,203668152.6,Beverages,231156458.4,200168687.4,222686060.4,216406805.6,12086375.933668246,1,5,18,2023,0
Arizona,2023-05-03,216243765.1,Beverages,203668152.6,201565059.0,187226998.1,218503763.6142857,10209892.334806275,2,5,18,2023,0
Arizona,2023-07-05,240505460.4,Beverages,216243765.1,227766017.4,218976018.5,220323684.04285717,12913506.834739761,2,7,27,2023,0
Arizona,2023-08-01,194629090.5,Beverages,240505460.4,207113291.6,218387231.4,218540226.74285716,15620417.09791548,1,8,31,2023,0
Arizona,2023-09-04,229352434.7,Beverages,194629090.5,223021337.40000004,211204050.2,219444669.2142857,16099078.424841471,0,9,36,2023,0
Arizona,2023-12-02,210784001.1,Beverages,229352434.7,220557322.8,219518920.5,218048480.4,16407344.536940487,5,12,48,2023,0
Arizona,2023-12-03,235892871.3,Beverages,210784001.1,231156458.4,220195809.9,218725110.81428573,17120183.63824791,6,12,48,2023,0
Arkansas,2020-05-07,76591712.69999999,Beverages,63610285.4,66672577.7,58049432.2,64391428.14285714,6344650.703404487,3,5,19,2020,1
Arkansas,2020-05-17,67059258.8,Beverages,76591712.69999999,59930918.1,58551066.5,65409762.52857143,6075767.323476266,6,5,20,2020,0
Arkansas,2020-05-24,69534675.3,Beverages,67059258.8,67850338.3,67349815.0,65650382.09999999,6220167.4983189525,6,5,21,2020,0
Arkansas,2020-05-31,67420352.5,Beverages,69534675.3,62510706.4,59101265.4,66351760.11428571,6082414.76342665,6,5,22,2020,0
Arkansas,2020-06-09,70544924.5,Beverages,67420352.5,63303777.0,59494648.0,67386209.75714286,6093390.410675925,1,6,24,2020,0
Arkansas,2020-06-12,60541395.6,Beverages,70544924.5,56942259.1,63679442.7,67900372.11428571,5142977.010642341,4,6,24,2020,0
Arkansas,2020-06-14,70697389.6,Beverages,60541395.6,63610285.4,59248420.7,68912815.57142857,4846724.76547986,6,6,24,2020,0
Arkansas,2020-06-21,70943346.3,Beverages,70697389.6,76591712.69999999,57654429.7,68105906.08571428,3686559.3538202024,6,6,25,2020,0
Arkansas,2020-06-28,69082980.10000001,Beverages,70943346.3,67059258.8,58265258.6,68395009.12857142,3670114.855569008,6,6,26,2020,0
Arkansas,2020-07-06,70882885.1,Beverages,69082980.10000001,69534675.3,59690104.2,68587610.52857144,3773801.7765101995,0,7,28,2020,0
Arkansas,2020-07-19,71755452.19999999,Beverages,70882885.1,67420352.5,58035927.2,69206910.48571429,3903790.499456995,6,7,29,2020,0
Arkansas,2020-07-26,70313070.5,Beverages,71755452.19999999,70544924.5,61147230.4,69173788.48571429,3891510.2164518717,6,7,30,2020,0
Arkansas,2020-08-03,63599449.8,Beverages,70313070.5,60541395.6,58290655.3,69610653.37142856,2771347.4141539,0,8,32,2020,0
Arkansas,2020-08-11,63896293.1,Beverages,63599449.8,70697389.6,61187919.900000006,68639068.15714286,3438683.6585260835,1,8,33,2020,0
Arkansas,2020-08-16,72517548.3,Beverages,63896293.1,70943346.3,61173664.6,68863954.15714286,3658919.838067014,6,8,33,2020,0
Arkansas,2020-08-23,70270226.89999999,Beverages,72517548.3,69082980.10000001,56718755.8,69033560.84285714,3698072.289657314,6,8,34,2020,0
Arkansas,2020-08-30,69321236.8,Beverages,70270226.89999999,70882885.1,55036033.8,68810468.22857141,3614065.0474594133,6,8,35,2020,1
Arkansas,2020-09-02,58021179.8,Beverages,69321236.8,71755452.19999999,58093735.4,66848429.31428571,5150363.001743018,2,9,36,2020,0
Arkansas,2020-09-08,71170811.7,Beverages,58021179.8,70313070.5,70280652.3,66970963.77142857,5255656.990149036,1,9,37,2020,0
Arkansas,2020-09-13,71051325.39999999,Beverages,71170811.7,63599449.8,56891695.8,68035517.42857143,5213458.633294556,6,9,37,2020,0
Arkansas,2020-09-20,68622671.7,Beverages,71051325.39999999,63896293.1,55979415.7,68710714.37142856,4883667.359016775,6,9,38,2020,0
Arkansas,2020-09-27,64905092.0,Beverages,68622671.7,72517548.3,65718901.8,67623220.61428571,4740139.23165022,6,9,39,2020,0
Arkansas,2020-10-05,66725736.3,Beverages,64905092.0,70270226.89999999,69299261.8,67116864.81428571,4597419.240853134,0,10,41,2020,0
Arkansas,2020-10-18,64996749.3,Beverages,66725736.3,69321236.8,66672577.7,66499080.88571428,4542055.649202324,6,10,42,2020,0
Arkansas,2020-10-25,62410736.4,Beverages,64996749.3,58021179.8,59930918.1,67126160.4,3313325.8697961345,6,10,43,2020,1
Arkansas,2020-11-10,67105075.2,Beverages,62410736.4,71170811.7,67850338.3,66545340.9,2803228.8324587196,1,11,46,2020,0
Arkansas,2020-11-15,63680879.2,Beverages,67105075.2,71051325.39999999,62510706.4,65492420.014285706,2132654.804786752,6,11,46,2020,0
Arkansas,2020-11-22,64469134.6,Beverages,63680879.2,68622671.7,63303777.0,64899057.571428575,1636733.7189913178,6,11,47,2020,0
Arkansas,2020-11-29,62518777.7,Beverages,64469134.6,64905092.0,56942259.1,64558155.52857143,1867510.8225268482,6,11,48,2020,0
Arkansas,2020-12-01,57854513.5,Beverages,62518777.7,66725736.3,63610285.4,63290837.98571428,2884537.3343356494,1,12,49,2020,0
Arkansas,2020-12-04,63528109.2,Beverages,57854513.5,64996749.3,76591712.69999999,63081032.257142864,2791695.091689759,4,12,49,2020,0
